order_id,beer_id,amount
1402,1836,128
1403,356,256
1404,1860,2
1404,1493,2
1405,936,2
1406,268,16
1407,770,2
1408,358,2
1409,1269,2
1409,1579,2
1409,112,16
1409,341,2
1410,269,8
1411,606,2
1412,1881,2
1413,1043,4
1414,1222,4
1415,301,4
1416,389,16
1417,1603,2
1418,9,4
1419,624,2
1420,385,2
1421,1800,2
1422,1413,2
1422,1,2
1422,279,2
1423,475,4
1423,1481,32
1423,76,2
1424,1910,2
1425,201,256
1426,492,2
1427,805,2
1427,1613,64
1427,7,2
1427,826,2
1428,715,4
1429,888,2
1430,412,8
1431,1931,2
1431,1025,2
1431,1730,2
1432,1787,2
1433,1331,2
1433,1504,2
1434,1769,2
1435,711,4
1436,1772,2
1437,712,2
1438,1614,2
1439,1996,2
1440,1323,2
1440,881,2
1440,188,2
1440,1225,2
1440,457,2
1441,1877,2
1442,1400,128
1443,1401,2
1443,1906,2
1443,1562,2
1443,363,256
1444,1075,64
1445,927,256
1446,799,2
1447,84,2
1448,1477,2
1449,95,2
1450,514,2
1451,980,32
1451,642,2
1451,608,4
1452,1336,2
1453,917,2
1453,615,8
1454,1136,2
1455,615,2
1456,1983,8
1457,155,256
1458,1866,2
1459,1007,4
1460,1811,128
1461,135,32
1461,1920,2
1462,940,4
1463,517,2
1463,464,2
1463,801,64
1463,1941,2
1464,324,4
1464,1548,16
1465,124,2
1466,804,2
1467,854,2
1467,1698,256
1468,11,2
1469,444,2
1469,1953,2
1469,1135,256
1470,1427,2
1471,1697,2
1472,405,8
1473,594,2
1474,397,4
1475,1438,32
1476,1463,2
1477,1382,2
1478,1056,2
1478,99,2
1478,866,2
1479,1439,2
1480,347,4
1481,19,4
1482,351,2
1483,1950,2
1484,52,2
1485,1843,16
1486,779,2
1486,1693,128
1487,528,4
1488,1929,256
1489,576,2
1490,1581,2
1491,735,2
1491,1715,2
1492,777,8
1493,492,2
1494,1534,2
1495,1306,2
1496,1865,8
1497,383,2
1497,1744,2
1497,873,2
1498,1982,8
1499,162,2
1500,912,2
1500,1579,2
1500,1748,2
1500,1309,16
1501,1815,2
1502,207,2
1503,153,128
1504,1760,2
1505,886,2
1505,728,4
1505,788,2
1505,1413,2
1505,1285,2
1506,1356,2
1507,1918,2
1507,1360,2
1507,1037,8
1508,500,2
1509,1976,4
1510,732,16
1511,777,2
1512,1835,2
1512,1148,2
1512,1859,2
1512,463,2
1512,440,2
1513,372,32
1513,350,32
1513,465,2
1513,121,2
1514,832,2
1515,277,4
1515,907,64
1516,796,2
1516,1115,2
1516,1066,2
1516,61,2
1516,141,2
1517,1455,2
1518,284,32
1518,861,2
1518,1713,128
1519,1306,2
1520,149,2
1520,1567,4
1520,735,256
1520,580,2
1521,1445,8
1522,200,2
1523,1553,4
1524,273,256
1524,295,2
1525,1279,2
1526,281,2
1527,1701,2
1528,349,2
1529,1073,2
1529,585,2
1530,1069,64
1531,1814,4
1532,1051,2
1533,1079,2
1534,1026,2
1534,331,2
1535,250,2
1536,1420,128
1537,1409,2
1538,450,2
1539,1420,4
1540,1598,256
1541,1653,64
1542,1147,2
1542,173,4
1542,1478,64
1543,1435,4
1544,214,2
1545,464,2
1546,1033,2
1547,1309,32
1548,1188,2
1549,1021,8
1549,1403,2
1549,369,8
1549,378,64
1549,1118,4
1550,453,2
1551,521,2
1551,781,2
1551,1963,2
1552,827,16
1552,67,2
1553,765,2
1553,257,2
1554,1759,2
1555,1349,128
1556,1192,2
1557,1666,8
1557,237,2
1558,665,2
1559,1875,2
1559,1718,2
1560,1059,2
1560,741,2
1560,1532,2
1561,528,2
1562,1095,2
1563,110,2
1563,1485,2
1564,1454,8
1565,1766,2
1566,1584,2
1567,1223,2
1568,1273,256
1569,1185,2
1570,58,2
1571,527,16
1571,1091,2
1571,1666,2
1571,909,2
1571,748,2
1572,694,16
1573,286,2
1574,1677,2
1575,1864,2
1576,1368,2
1576,254,2
1577,1054,16
1578,689,2
1579,732,2
1580,866,4
1580,66,32
1580,545,2
1580,1085,128
1581,1494,2
1582,1554,2
1582,909,2
1583,1604,2
1584,244,2
1585,1541,2
1585,549,64
1585,433,2
1586,101,2
1587,367,2
1588,601,2
1589,1083,16
1590,1051,2
1591,1784,2
1592,854,2
1593,417,2
1594,839,2
1595,1655,2
1596,847,64
1597,769,128
1598,379,2
1599,579,2
1600,882,2
1600,1314,8
1601,1972,2
1602,1694,2
1603,470,2
1603,1177,2
1603,597,4
1603,266,4
1604,233,2
1604,1882,2
1604,649,2
1605,1270,2
1606,1843,64
1606,928,2
1606,139,2
1606,721,2
1606,1973,2
1607,1371,2
1607,1441,2
1608,260,2
1608,1800,2
1609,1465,4
1609,347,2
1610,1577,2
1610,1774,2
1611,416,256
1611,170,8
1612,1373,2
1613,1128,2
1614,1199,2
1615,1230,2
1615,720,2
1616,86,32
1617,1318,2
1618,428,2
1619,271,2
1619,1169,2
1619,1407,2
1619,1896,2
1619,1910,2
1620,834,2
1621,872,2
1621,82,2
1621,1989,2
1622,173,2
1622,767,2
1622,1621,64
1623,418,2
1624,996,2
1625,1075,2
1626,495,2
1627,856,2
1628,774,2
1629,1422,2
1629,1363,4
1629,855,2
1629,94,32
1629,145,4
1630,344,2
1631,216,2
1631,395,4
1631,1220,4
1631,862,2
1631,1560,16
1632,258,64
1633,1062,2
1634,41,128
1634,873,2
1634,1825,8
1635,1802,2
1636,1571,2
1637,1593,2
1638,1473,2
1639,937,2
1640,883,2
1641,1016,2
1642,1656,2
1643,1054,2
1644,631,256
1644,1557,4
1644,1152,2
1645,1063,2
1646,1324,64
1646,116,8
1646,1447,2
1647,887,256
1647,880,8
1647,1301,2
1648,705,2
1649,973,2
1649,536,2
1650,1064,2
1651,854,2
1652,867,2
1653,455,64
1654,743,2
1654,657,2
1655,1563,2
1656,901,4
1657,313,64
1658,893,128
1659,981,2
1660,1972,2
1661,1124,2
1661,1873,2
1661,741,2
1662,17,64
1663,976,2
1664,1277,2
1665,205,2
1666,1969,16
1666,1634,2
1667,1947,2
1668,833,2
1668,837,2
1668,1319,2
1668,567,2
1669,416,2
1670,856,4
1671,678,2
1672,1236,128
1673,1235,2
1674,1882,16
1674,854,2
1674,1229,2
1674,104,256
1674,1790,2
1675,898,8
1675,1506,2
1675,758,2
1675,1769,2
1675,1256,2
1676,1696,2
1677,1220,8
1678,549,2
1679,1094,2
1680,1480,2
1681,1744,2
1682,1203,2
1683,1384,8
1684,696,128
1685,1239,8
1686,1197,2
1687,247,2
1688,275,2
1689,8,2
1690,792,2
1691,1503,8
1692,587,2
1693,1041,2
1694,1704,16
1695,1673,2
1695,849,2
1696,870,4
1697,1517,2
1697,1408,2
1697,102,256
1697,1152,2
1697,1643,16
1698,1118,2
1699,1456,2
1700,211,2
1701,1519,2
1701,1420,4
1701,534,64
1701,1187,2
1701,197,2
1702,1672,4
1703,1971,2
1704,949,2
1704,402,8
1704,1153,2
1705,1715,2
1706,1968,2
1707,719,128
1708,31,2
1709,1607,2
1710,982,2
1711,321,2
1712,910,2
1713,940,2
1714,393,2
1715,1472,2
1716,199,4
1717,1677,2
1718,1918,2
1719,312,2
1719,272,32
1719,749,8
1719,1698,2
1719,46,2
1720,331,2
1721,1145,2
1722,312,64
1723,573,256
1724,1892,2
1725,924,2
1726,1630,2
1726,703,2
1726,1399,16
1726,1656,8
1726,367,128
1727,1505,2
1728,502,8
1729,83,2
1729,1736,2
1729,916,2
1730,287,4
1731,937,4
1731,707,2
1732,137,2
1733,1288,2
1734,1381,2
1735,716,8
1736,647,2
1737,1379,2
1738,292,2
1739,1151,2
1740,22,8
1741,12,2
1742,1947,2
1743,1412,2
1744,927,2
1744,1585,2
1744,177,2
1744,1649,2
1744,389,2
1745,1057,16
1746,1998,256
1747,1545,2
1748,1992,2
1749,993,2
1750,1587,2
1751,616,2
1752,999,2
1753,9,2
1754,103,2
1754,1621,2
1755,1372,2
1756,1847,2
1757,97,2
1758,872,4
1759,1750,2
1760,422,2
1761,1068,2
1762,778,2
1762,1841,2
1763,1685,2
1764,53,256
1765,475,4
1766,237,8
1767,1691,2
1768,1236,2
1769,1478,2
1770,550,16
1771,638,2
1772,213,4
1773,601,2
1774,356,2
1775,1124,4
1776,1470,2
1777,1067,2
1778,1962,16
1779,1352,2
1780,1254,4
1781,1735,2
1782,1559,2
1783,404,2
1784,18,2
1785,1187,2
1786,1194,4
1787,355,2
1787,1594,2
1787,1041,2
1787,526,2
1788,1524,2
1789,1915,2
1789,78,2
1789,182,128
1790,1145,2
1791,229,2
1792,215,4
1793,1217,2
1794,765,2
1795,1320,2
1795,868,8
1796,1163,128
1797,1830,2
1798,498,2
1799,113,2
1800,1005,128
1801,602,2
1801,678,4
1801,1443,2
1801,1122,16
1801,104,2
1802,368,2
1803,1564,2
1803,1450,2
1804,949,2
1805,1552,2
1805,599,2
1805,371,2
1805,732,2
1806,747,32
1806,1923,4
1807,1791,2
1808,286,16
1809,1147,2
1810,1903,2
1811,1999,2
1812,1970,2
1813,1069,4
1814,688,16
1815,1525,2
1816,760,2
1817,314,2
1817,209,2
1818,1655,4
1818,142,2
1818,1774,8
1819,907,2
1820,502,2
1820,669,2
1820,1890,2
1821,1423,32
1822,1663,2
1823,122,4
1823,1226,256
1824,1964,2
1825,1745,2
1825,218,2
1825,120,2
1826,727,16
1827,1955,2
1827,98,2
1827,233,2
1827,475,128
1827,512,8
1828,1238,2
1828,976,32
1828,140,2
1829,847,4
1830,1529,32
1831,1635,2
1832,1968,2
1833,1314,4
1833,1610,2
1834,1185,2
1835,43,8
1835,184,256
1836,829,256
1836,537,2
1836,1325,2
1836,1212,2
1837,1754,2
1838,1930,16
1838,889,2
1838,55,2
1838,1093,2
1838,1460,2
1839,600,2
1839,987,32
1840,699,2
1840,1304,8
1840,1678,2
1841,1468,2
1842,1498,8
1843,85,4
1843,1560,2
1844,363,2
1845,399,2
1846,1987,16
1847,1956,2
1848,881,2
1849,800,4
1850,1913,2
1850,1936,2
1850,61,2
1851,165,2
1852,100,128
1853,1212,2
1854,1107,2
1855,1311,2
1856,527,2
1857,580,2
1858,323,2
1859,1839,2
1860,418,2
1861,1151,2
1862,590,4
1863,975,2
1864,468,2
1864,1294,2
1865,889,16
1866,352,4
1867,202,2
1868,1209,2
1868,1302,2
1869,1937,2
1870,889,2
1871,304,2
1872,392,2
1873,415,16
1874,1729,4
1874,680,2
1875,1891,8
1876,386,2
1877,1761,2
1878,844,2
1879,300,4
1880,270,2
1881,1027,2
1882,464,4
1883,985,2
1884,824,16
1884,312,2
1884,1638,32
1885,553,64
1886,1755,2
1887,1693,2
1887,1503,8
1887,745,2
1888,1784,32
1889,997,4
1890,577,2
1891,1117,2
1892,1067,2
1892,1591,2
1892,1896,2
1893,965,16
1894,1445,2
1895,466,2
1896,662,2
1897,169,16
1898,729,2
1899,943,2
1900,860,2
1900,279,2
1900,1599,2
1901,1542,2
1902,1299,64
1903,1686,4
1904,1342,2
1904,43,2
1905,1642,32
1906,1643,8
1907,552,16
1908,50,2
1909,448,2
1909,1059,2
1909,1187,2
1910,97,64
1911,1575,2
1912,617,2
1913,629,2
1914,1930,2
1915,1577,64
1916,1945,2
1916,1538,2
1916,1994,2
1916,1080,2
1917,272,128
1918,493,2
1919,832,2
1920,248,2
1920,594,2
1921,1443,2
1922,1800,2
1922,538,2
1923,973,2
1924,312,2
1924,1961,2
1924,1139,8
1924,1289,16
1925,1767,2
1926,1289,2
1927,1727,32
1927,997,2
1927,568,4
1928,376,2
1928,760,8
1928,832,8
1929,79,2
1929,523,2
1929,1511,2
1929,727,2
1929,1801,2
1930,34,2
1930,1371,128
1930,1538,16
1930,1915,2
1930,507,2
1931,566,2
1932,1601,2
1932,701,2
1933,714,2
1933,840,2
1933,1235,2
1933,1439,2
1934,301,2
1935,1564,2
1935,1500,4
1935,1995,2
1936,1118,2
1937,819,2
1938,1780,2
1938,837,2
1939,1897,2
1939,1512,2
1940,353,2
1941,744,2
1941,1363,2
1942,1765,2
1942,1809,32
1943,456,2
1944,1562,256
1945,1324,2
1946,144,2
1947,1727,2
1948,921,4
1949,1753,8
1950,17,32
1951,1651,2
1952,899,2
1953,22,2
1954,356,4
1955,382,8
1956,1745,2
1957,883,2
1958,330,2
1958,989,2
1959,379,2
1959,1543,16
1959,710,4
1959,1459,256
1959,170,16
1960,701,128
1960,92,2
1961,970,32
1962,170,4
1962,49,2
1962,448,2
1963,1766,2
1964,879,2
1965,212,2
1966,91,2
1966,1338,2
1966,67,8
1967,222,2
1968,822,2
1969,450,32
1970,69,2
1971,1960,2
1972,1913,4
1973,119,2
1974,562,4
1975,1154,2
1975,1750,16
1975,1030,2
1976,408,2
1977,1477,256
1978,1587,2
1979,14,2
1980,707,2
1981,9,8
1982,1589,2
1983,451,2
1984,1375,2
1985,1733,2
1986,1719,4
1987,1171,2
1988,42,2
1989,1026,2
1990,395,2
1991,1282,2
1992,1732,2
1993,1297,2
1994,684,2
1995,1339,2
1996,356,4
1996,1853,4
1997,6,2
1997,541,2
1998,272,2
1999,1030,16
1999,1350,2
2000,788,2
2001,1071,2
2002,1339,2
2003,438,2
2003,1993,128
2003,945,4
2004,1958,2
2005,1851,32
2006,1478,2
2007,806,16
2008,1191,128
2009,1409,2
2010,853,2
2011,1735,2
2012,1254,2
2013,584,2
2014,206,128
2015,1299,4
2016,457,2
2016,1362,2
2017,497,4
2018,176,2
2018,1628,16
2018,1086,2
2019,220,16
2020,383,2
2021,503,2
2022,1609,16
2022,1672,2
2022,1920,32
2023,1457,4
2024,1520,4
2025,1633,2
2025,467,2
2026,1778,2
2026,378,2
2027,346,64
2028,1400,2
2029,513,2
2030,1038,4
2031,1313,2
2032,1699,2
2033,967,2
2034,1502,2
2035,1595,32
2036,695,2
2036,422,2
2036,1135,2
2036,427,2
2036,1988,2
2037,1248,2
2038,1814,4
2039,588,2
2040,720,2
2041,492,2
2041,1801,16
2041,807,2
2041,1000,2
2042,1940,2
2043,1535,2
2044,1873,4
2045,1929,2
2046,564,8
2047,180,2
2048,918,64
2048,143,2
2048,524,2
2049,112,256
2050,243,2
2051,1504,32
2052,1647,4
2053,1940,2
2054,188,8
2055,1969,2
2056,846,2
2057,363,2
2057,435,2
2057,745,2
2058,813,256
2059,1197,2
2060,1076,2
2060,843,2
2060,1968,4
2061,1268,16
2062,1378,2
2063,563,64
2063,386,2
2063,854,128
2063,1833,128
2064,1053,2
2064,1490,2
2065,1682,2
2066,687,16
2067,669,4
2068,1706,2
2069,1033,2
2069,1455,4
2070,1293,8
2071,983,2
2072,58,256
2073,1181,2
2074,1665,2
2075,175,16
2076,1638,4
2077,750,2
2078,859,2
2078,1034,2
2078,627,2
2078,1763,8
2078,178,2
2079,1312,2
2079,1895,2
2079,383,2
2080,331,64
2080,486,32
2080,309,4
2080,1298,2
2080,1561,64
2081,1342,2
2082,1999,4
2083,1310,2
2083,1436,8
2083,1715,2
2083,1887,2
2084,1394,2
2085,745,2
2086,847,2
2087,497,2
2087,566,2
2088,1672,2
2089,337,2
2090,776,2
2091,764,2
2091,1133,4
2092,845,16
2093,1985,2
2094,846,2
2095,1329,32
2096,702,8
2096,877,2
2097,1967,2
2098,664,2
2098,377,2
2099,111,8
2099,1131,2
2100,175,16
2100,97,2
2100,1558,2
2100,1835,2
2101,558,128
2101,583,2
2102,657,2
2103,236,128
2104,813,4
2105,252,2
2106,1093,2
2107,957,2
2108,1511,2
2109,1580,8
2110,447,2
2111,1387,2
2111,1828,2
2112,953,2
2112,1882,2
2112,495,2
2112,297,4
2113,993,16
2114,1859,2
2115,1411,8
2116,1596,2
2117,1688,2
2118,1658,2
2119,1942,2
2119,1394,2
2119,1493,2
2120,472,2
2121,466,2
2122,897,2
2123,244,2
2124,1360,2
2125,636,2
2126,1263,2
2127,1201,4
2128,1736,8
2129,775,2
2130,1635,2
2131,1433,2
2132,89,2
2133,220,2
2134,1137,64
2135,608,2
2136,2,2
2137,1115,2
2137,460,2
2138,627,2
2139,522,2
2140,319,2
2140,1900,2
2140,610,2
2141,1268,2
2142,1726,2
2143,1746,4
2144,1597,2
2145,926,2
2145,1521,2
2146,1330,2
2147,266,8
2148,841,2
2149,135,2
2150,1272,2
2150,226,2
2150,1091,8
2151,1029,2
2152,1311,2
2153,1793,2
2153,586,2
2153,168,2
2154,1957,2
2155,1367,2
2155,578,2
2155,835,64
2155,632,32
2155,1069,2
2156,1338,128
2157,700,2
2158,207,8
2158,1257,32
2158,653,2
2159,1271,2
2160,983,2
2160,821,2
2160,1274,2
2161,1612,2
2162,1945,2
2163,583,2
2163,1288,4
2164,1790,8
2165,983,2
2165,1086,2
2166,1370,2
2167,1177,2
2167,176,2
2168,547,2
2168,590,2
2169,26,2
2169,207,2
2169,823,2
2169,1403,2
2170,1871,2
2171,1816,4
2171,1778,2
2171,1835,2
2171,1373,4
2172,321,2
2173,899,2
2174,1477,2
2174,329,2
2175,1749,2
2176,168,2
2176,1678,2
2177,203,2
2178,849,2
2179,987,2
2180,548,4
2181,744,2
2181,520,2
2181,248,8
2181,1532,8
2181,1901,16
2182,516,2
2183,1771,2
2184,1213,2
2185,1394,2
2186,731,2
2187,33,4
2188,1783,64
2189,1921,2
2189,652,256
2189,1673,2
2190,553,2
2191,358,2
2192,1939,2
2193,1782,8
2194,3,2
2195,1835,2
2196,43,2
2196,986,4
2196,1481,2
2196,604,32
2197,51,2
2198,157,2
2198,1903,2
2198,684,2
2199,1244,2
2200,1004,2
2200,1212,2
2200,793,2
2201,583,2
2202,1709,2
2203,962,2
2203,717,2
2204,721,64
2205,31,8
2206,1978,2
2207,1463,2
2208,366,4
2209,1274,2
2209,1648,64
2209,1615,2
2210,456,2
2210,49,2
2210,1632,2
2210,1557,2
2211,1275,8
2212,1948,32
2213,1706,4
2214,119,2
2215,998,2
2216,76,2
2217,175,2
2218,741,2
2218,1318,2
2219,862,128
2220,1767,2
2221,1336,2
2221,1967,2
2222,872,2
2223,1676,8
2224,1984,2
2225,264,4
2225,480,4
2225,167,256
2225,49,2
2225,1419,2
2226,172,2
2227,1009,2
2228,15,2
2228,1476,2
2229,1057,8
2229,1216,32
2230,1407,2
2231,33,2
2232,129,2
2233,357,2
2234,669,2
2235,1227,16
2236,463,2
2237,476,2
2238,715,2
2239,1273,16
2240,769,2
2241,890,128
2242,1304,2
2243,1947,4
2244,1675,2
2244,1167,2
2244,1461,2
2245,121,2
2245,1053,2
2246,1444,2
2246,751,2
2247,928,32
2248,1079,2
2249,1468,4
2250,259,2
2250,182,4
2250,1956,8
2251,85,2
2252,50,2
2253,909,2
2253,1990,256
2254,432,2
2255,1124,2
2256,1839,2
2257,1538,2
2257,119,2
2258,1959,2
2259,1024,2
2259,262,2
2259,102,4
2259,1347,2
2259,1126,64
2260,243,16
2261,1697,2
2262,376,2
2263,1807,2
2264,206,2
2264,889,4
2264,1721,4
2264,729,2
2264,447,2
2265,58,2
2266,938,128
2267,224,2
2268,685,2
2269,1957,8
2270,944,16
2270,344,4
2271,517,256
2272,468,2
2273,480,2
2273,1481,2
2274,1631,2
2275,539,2
2276,1351,4
2277,1478,2
2278,429,2
2279,693,2
2280,1139,2
2281,1442,2
2282,1304,2
2283,278,2
2284,1763,2
2285,1249,16
2286,857,2
2287,423,2
2288,1678,4
2288,1484,2
2288,1469,2
2289,858,2
2289,572,4
2289,1841,2
2289,1160,2
2289,1918,2
2290,110,2
2290,1408,2
2291,1459,2
2292,1098,128
2292,377,2
2293,1241,2
2294,974,2
2295,1720,2
2296,1603,2
2297,684,64
2298,725,2
2299,444,2
2299,908,2
2300,1588,2
2301,1538,2
2302,1475,2
2303,916,2
2304,1734,2
2305,1822,2
2306,270,2
2307,323,2
2308,480,2
2308,1138,4
2308,688,64
2308,1536,2
2309,355,2
2310,1931,2
2311,954,16
2312,1787,2
2312,1022,2
2313,1129,8
2314,627,2
2315,1373,4
2316,1287,2
2317,1697,8
2317,741,4
2317,1601,2
2318,820,2
2319,725,2
2320,1857,2
2320,144,2
2320,591,2
2320,1982,32
2321,1151,2
2322,1779,128
2323,411,2
2324,1250,2
2324,1757,2
2324,38,2
2324,1603,2
2325,923,16
2326,1295,8
2327,1972,2
2328,1427,2
2329,1759,2
2329,582,2
2329,831,2
2329,1959,2
2329,1108,2
2330,59,64
2331,452,4
2332,19,2
2333,471,2
2334,199,8
2335,1842,2
2335,557,16
2335,968,2
2336,159,2
2337,1477,8
2338,1083,2
2338,532,2
2339,1272,16
2340,959,2
2341,849,2
2342,869,2
2342,1644,2
2342,1658,8
2342,280,2
2343,119,2
2344,1619,128
2345,511,2
2345,1075,2
2345,93,2
2345,1235,2
2345,131,2
2346,739,2
2347,283,2
2348,405,8
2349,1476,2
2350,843,4
2351,1919,2
2352,166,2
2353,529,2
2354,1441,2
2355,1373,2
2355,1463,2
2355,396,2
2355,509,2
2356,336,2
2357,1357,4
2357,1422,2
2358,1635,64
2358,880,4
2358,234,2
2358,1112,2
2359,1690,8
2360,1120,2
2361,110,2
2361,735,2
2362,1596,2
2363,966,2
2364,501,2
2365,1036,4
2366,1801,2
2366,367,2
2367,47,128
2367,374,2
2367,346,2
2367,1196,16
2368,1463,2
2368,1092,2
2368,332,2
2368,458,4
2369,975,2
2370,1980,64
2371,791,256
2372,1976,2
2373,1751,32
2373,1652,256
2373,1467,16
2373,1935,4
2374,1078,2
2375,189,4
2376,1309,128
2377,1682,2
2378,1106,2
2379,443,4
2380,898,2
2380,1274,256
2381,667,32
2381,112,2
2381,1062,4
2382,1522,2
2382,1639,4
2383,1445,8
2384,229,2
2384,1371,4
2384,1675,2
2384,1716,4
2384,736,2
2385,1800,2
2386,1534,2
2386,914,2
2387,1404,2
2388,844,2
2389,1983,4
2390,930,4
2390,184,4
2391,455,2
2392,382,4
2392,836,2
2393,169,2
2393,1352,4
2394,400,2
2395,1647,2
2396,283,64
2397,275,2
2398,312,2
2399,1830,32
2400,1014,4
2401,583,32
2402,1668,2
2403,564,2
2404,555,32
2404,1663,2
2404,1008,2
2404,213,2
2404,248,2
2405,546,2
2406,636,2
2407,1712,32
2408,905,128
2409,1381,2
2410,920,2
2411,602,2
2412,1064,2
2413,1105,8
2414,752,128
2415,991,2
2416,732,2
2417,1795,4
2418,1860,2
2419,239,2
2420,1280,2
2421,511,2
2422,201,2
2423,665,2
2424,743,64
2425,911,2
2426,269,2
2427,527,2
2428,547,32
2429,121,2
2430,1651,2
2431,366,2
2432,743,2
2432,680,256
2432,1918,2
2432,1406,2
2433,651,2
2434,131,256
2435,382,4
2436,1287,2
2437,1466,2
2438,1288,2
2439,1308,2
2439,1168,2
2439,658,2
2440,74,2
2440,302,2
2441,1541,2
2442,1053,2
2443,1068,2
2444,1364,2
2445,189,2
2446,99,2
2447,1208,2
2448,899,2
2448,1631,2
2449,1253,2
2449,1060,2
2450,1966,2
2450,1055,256
2451,375,2
2452,1772,2
2453,418,2
2454,316,16
2455,1336,2
2455,495,8
2455,581,4
2455,1034,128
2456,141,2
2457,523,128
2458,1808,32
2459,1283,16
2460,745,8
2461,1151,4
2461,693,2
2462,594,8
2463,1806,16
2463,1407,2
2463,244,2
2464,320,2
2465,622,2
2465,977,8
2466,1210,2
2467,1321,2
2468,420,2
2469,137,2
2470,1046,2
2471,315,2
2472,1808,4
2472,85,2
2473,1342,2
2474,84,2
2474,679,256
2474,1545,2
2474,1964,64
2475,988,8
2476,527,4
2477,524,2
2478,742,2
2479,1428,2
2480,1875,2
2481,1075,2
2482,1543,4
2483,540,2
2484,1425,8
2485,561,2
2485,235,2
2485,266,2
2486,102,2
2486,1085,8
2487,386,2
2488,249,2
2489,987,2
2490,1159,256
2491,85,2
2492,1522,2
2493,1763,2
2494,274,2
2495,1328,64
2496,1303,256
2497,774,2
2497,1899,32
2498,1843,2
2499,530,2
2500,1097,2
2501,48,2
2501,43,2
2502,456,2
2503,168,2
2504,688,2
2505,1322,2
2506,1288,2
2507,1322,16
2508,297,2
2509,1496,2
2510,1487,2
2510,226,64
2511,553,2
2511,254,2
2512,1536,8
2513,1968,32
2514,1389,2
2514,1651,2
2514,831,2
2514,866,2
2515,1602,4
2516,1920,2
2516,1785,2
2516,530,2
2516,1600,2
2516,1241,4
2517,471,4
2518,705,4
2518,433,2
