1589,"Sour Ale",330,12.5,2090,"Yeti Imperial Stout",72
1590,"English Brown Ale",330,7.9,1090,"Stone IPA",42
1591,"Strong Ale",5000,4.33,1820,"Sublimely Self-Righteous Ale",446
1592,"Vegetable Beer",750,2.59,2880,"Schneider Aventinus",86
1593,"English Pale Ale",5000,5.61,1290,"Pliny The Elder",259
1594,"India Pale Ale",330,9.93,2090,"Racer 5 India Pale Ale, Bear Republic Bre",319
1595,"English Brown Ale",330,7.93,2040,"Nugget Nectar",123
1596,"Light Lager",330,6.48,8040,"Alpha King Pale Ale",387
1597,"Belgian And French Ale",500,3.06,1240,"Sierra Nevada Celebration Ale",233
1598,"Belgian And French Ale",330,9.63,1590,"Edmund Fitzgerald Porter",485
1599,"Dark Lager",5000,12.72,8090,"Delirium Tremens",358
1600,"Amber Hybrid Beer",5000,10.52,2020,"Bourbon County Stout",218
1601,"Light Lager",750,0.77,2890,"Celebrator Doppelbock",215
1602,Porter,330,3.38,1020,"Founders Breakfast Stout",322
1603,"India Pale Ale",1000,12.61,1880,"Chimay Grande Réserve",357
1604,"Merican Ale",1000,9.89,1280,"Westmalle Trappist Tripel",63
1605,"Merican Ale",330,1.4,1050,"Pliny The Elder",411
1606,"Belgian And French Ale",500,11.74,520,"Hop Rod Rye",302
1607,Porter,330,1.19,2040,Maudite,302
1608,"India Pale Ale",5000,6.23,1280,"Storm King Stout",211
1609,"Dark Lager",330,5.31,1080,"Arrogant Bastard Ale",177
1610,"Light Lager",750,1.09,1090,"HopSlam Ale",164
1611,"India Pale Ale",750,9.5,1840,"Founders Breakfast Stout",241
1612,"Wood-aged Beer",500,12.2,8090,"Péché Mortel",49
1613,"Light Hybrid Beer",500,0.1,8030,"Stone Imperial Russian Stout",459
1614,"Light Lager",500,10.89,8040,"Founders Breakfast Stout",238
1615,"Sour Ale",750,8.04,1840,"Alpha King Pale Ale",424
1616,"Merican Ale",5000,2.86,1830,"Schneider Aventinus",125
1617,"Strong Ale",750,10.55,8050,"Racer 5 India Pale Ale, Bear Republic Bre",377
1618,"Sour Ale",500,10.11,2830,"La Fin Du Monde",30
1619,"Strong Ale",1000,1.24,2890,"HopSlam Ale",298
1620,"Belgian Strong Ale",750,7.13,2820,"Kirin Inchiban",136
1621,"Amber Hybrid Beer",330,3.31,8080,"Celebrator Doppelbock",133
1622,"Dark Lager",330,8.17,1590,"Trappistes Rochefort 8",129
1623,"Light Hybrid Beer",750,2.23,1880,"La Fin Du Monde",277
1624,"Scottish And Irish Ale",1000,8.87,2020,"Alpha King Pale Ale",410
1625,"Light Hybrid Beer",330,9.94,2020,"Yeti Imperial Stout",250
1626,"Scottish And Irish Ale",750,12.39,1840,"Hercules Double IPA",286
1627,"German Wheat And Rye Beer",5000,6.46,8090,"Arrogant Bastard Ale",35
1628,"Merican Ale",500,0.08,8030,"Hop Rod Rye",175
1629,Porter,330,9.9,1820,"Stone IPA",355
1630,"Belgian And French Ale",500,4.74,520,"HopSlam Ale",306
1631,"Strong Ale",500,8.98,2840,"Trappistes Rochefort 10",363
1632,"German Wheat And Rye Beer",1000,6.58,2080,"Nugget Nectar",241
1633,"Sour Ale",330,2.52,1020,"Founders Breakfast Stout",402
1634,"Belgian Strong Ale",750,7.0,2830,"Hop Rod Rye",261
1635,"Strong Ale",500,11.6,580,"Yeti Imperial Stout",81
1636,"Light Hybrid Beer",330,9.06,520,"Arrogant Bastard Ale",2
1637,"Belgian Strong Ale",5000,4.35,590,"Storm King Stout",231
1638,"Belgian And French Ale",330,1.37,1830,"Trappistes Rochefort 10",307
1639,Bock,500,12.15,8090,Maharaj,89
1640,"English Brown Ale",330,3.7,2020,"Hercules Double IPA",230
1641,Porter,330,4.11,8040,"Sierra Nevada Bigfoot Barleywine Style Ale",481
1642,"Vegetable Beer",500,6.82,2830,"Pliny The Elder",16
1643,Pilsner,750,7.1,1250,"Sapporo Premium",94
1644,"Dark Lager",330,1.43,2840,"Double Bastard Ale",323
1645,Porter,1000,11.7,2890,"Trappistes Rochefort 8",247
1646,"Dark Lager",5000,8.49,530,"Bourbon County Stout",413
1647,"English Pale Ale",750,4.96,2830,"Trappistes Rochefort 10",68
1648,"Scottish And Irish Ale",5000,7.18,530,"Ruination IPA",498
1649,"European Amber Lager",1000,1.71,550,"Celebrator Doppelbock",397
1650,"German Wheat And Rye Beer",330,1.23,2090,"Péché Mortel",377
1651,"Dark Lager",330,3.44,2820,"Ten FIDY",438
1652,"Dark Lager",5000,7.29,1590,"La Fin Du Monde",106
1653,Pilsner,330,6.17,2880,"St. Bernardus Abt 12",79
1654,"English Pale Ale",500,7.66,1850,"Dreadnaught IPA",340
1655,Bock,330,8.2,2890,"Storm King Stout",369
1656,"Light Lager",5000,1.09,2030,"HopSlam Ale",154
1657,"Light Lager",750,3.85,530,"Sapporo Premium",241
1658,Bock,330,5.42,2090,"Samuel Smith’s Imperial IPA",270
1659,"English Pale Ale",1000,2.4,2030,"Hop Rod Rye",423
1660,"Vegetable Beer",330,12.14,2030,"La Fin Du Monde",472
1661,"India Pale Ale",500,0.66,550,"Trois Pistoles",491
1662,"Belgian Strong Ale",5000,7.48,8080,"Sapporo Premium",432
1663,Smoke-flavored,500,12.75,1230,"Stone IPA",9
1664,Porter,5000,3.99,1030,"Celebrator Doppelbock",157
1665,"Light Hybrid Beer",500,8.43,2890,"Old Rasputin Russian Imperial Stout",314
1666,Porter,750,4.43,1220,"Stone Imperial Russian Stout",308
1667,"English Brown Ale",5000,6.39,1890,"Arrogant Bastard Ale",165
1668,Bock,1000,11.02,1280,"Weihenstephaner Hefeweissbier",498
1669,"Merican Ale",750,2.23,550,"Oaked Arrogant Bastard Ale",468
1670,"English Brown Ale",5000,0.24,1230,"Samuel Smith’s Imperial IPA",174
1671,"Dark Lager",500,8.62,1220,"Brooklyn Black",47
1672,"Light Lager",750,2.7,8020,"Westmalle Trappist Tripel",190
1673,"Amber Hybrid Beer",500,11.55,8020,"Weihenstephaner Hefeweissbier",463
1674,Porter,1000,0.56,2820,"Racer 5 India Pale Ale, Bear Republic Bre",460
1675,"Belgian Strong Ale",750,5.61,1020,"Samuel Smith’s Imperial IPA",280
1676,"Scottish And Irish Ale",750,9.58,2040,"Arrogant Bastard Ale",134
1677,"Merican Ale",330,12.38,1250,"Ruination IPA",371
1678,"European Amber Lager",1000,11.5,1580,"Two Hearted Ale",259
1679,Porter,1000,11.8,1020,"Bell’s Expedition",483
1680,"European Amber Lager",1000,1.64,2840,"Weihenstephaner Hefeweissbier",164
1681,"Fruit Beer",1000,6.64,2880,"Hop Rod Rye",68
1682,"Strong Ale",500,5.9,1030,"Dreadnaught IPA",284
1683,"Merican Ale",750,9.5,2050,"Bell’s Expedition",40
1684,Bock,5000,9.67,2080,"Founders Breakfast Stout",359
1685,Pilsner,330,7.5,1550,"Schneider Aventinus",246
1686,"Belgian And French Ale",500,3.83,1080,"Bell’s Expedition",398
1687,"Dark Lager",1000,10.63,8050,"Delirium Noctorum",316
1688,"European Amber Lager",750,12.72,1850,"90 Minute IPA",247
1689,"Light Lager",750,5.69,8090,"Westmalle Trappist Tripel",142
1690,"English Pale Ale",330,0.14,2020,"Bell’s Expedition",447
1691,"Vegetable Beer",500,5.64,2040,"Stone Imperial Russian Stout",316
1692,"Dark Lager",330,10.59,8020,"Arrogant Bastard Ale",441
1693,Bock,750,2.39,1850,"Kirin Inchiban",259
1694,"English Brown Ale",750,7.65,1080,"Trappistes Rochefort 10",272
1695,"Amber Hybrid Beer",330,11.51,2880,"Sierra Nevada Bigfoot Barleywine Style Ale",480
1696,"Belgian And French Ale",500,2.46,2850,"Westmalle Trappist Tripel",279
1697,"Vegetable Beer",750,8.21,1240,"Orval Trappist Ale",62
1698,"Light Lager",750,6.22,8090,"Storm King Stout",187
1699,Smoke-flavored,500,12.07,550,"Oak Aged Yeti Imperial Stout",488
1700,"Wood-aged Beer",1000,10.29,1530,"Hop Rod Rye",144
1701,Smoke-flavored,5000,7.91,1890,"Bourbon County Stout",347
1702,"Wood-aged Beer",5000,6.19,1240,"Founders Breakfast Stout",218
1703,"Fruit Beer",330,4.22,1290,Maudite,149
1704,"Merican Ale",750,7.0,8030,"Trappistes Rochefort 10",44
1705,Porter,330,8.41,1030,"La Fin Du Monde",488
1706,"Sour Ale",500,4.62,1220,"Sublimely Self-Righteous Ale",376
1707,Stout,500,2.97,1050,"Delirium Noctorum",249
1708,"Light Hybrid Beer",1000,5.65,2030,"Samuel Smith’s Imperial IPA",390
1709,"Strong Ale",5000,3.69,2830,"Chimay Grande Réserve",298
1710,Smoke-flavored,500,4.66,8020,Duvel,9
1711,Stout,500,1.93,1050,"Weihenstephaner Hefeweissbier",318
1712,"Belgian And French Ale",750,11.98,1590,"Brooklyn Black",479
1713,Smoke-flavored,330,12.1,1040,"Arrogant Bastard Ale",453
1714,"German Wheat And Rye Beer",5000,2.03,1030,"Weihenstephaner Hefeweissbier",331
1715,"Fruit Beer",1000,5.51,1040,"Founders Kentucky Breakfast",217
1716,Stout,5000,9.85,1090,"Ruination IPA",357
1717,"Merican Ale",1000,4.79,1030,"Westmalle Trappist Tripel",312
1718,"Merican Ale",750,3.99,2030,"Delirium Noctorum",330
1719,"Strong Ale",750,6.23,2830,"Double Bastard Ale",45
1720,"India Pale Ale",5000,5.46,1850,"Oaked Arrogant Bastard Ale",400
1721,"Light Lager",1000,9.55,1080,"Double Bastard Ale",147
1722,"Sour Ale",5000,12.75,1280,"Arrogant Bastard Ale",23
1723,"Light Lager",750,0.54,2820,"Brooklyn Black",362
1724,"Light Hybrid Beer",1000,9.16,1590,"Sublimely Self-Righteous Ale",353
1725,"Merican Ale",5000,7.73,1080,"Hercules Double IPA",89
1726,"Belgian Strong Ale",5000,2.73,530,"Double Bastard Ale",63
1727,Pilsner,5000,6.97,8020,"Shakespeare Oatmeal",292
1728,Pilsner,5000,11.54,2850,"Schneider Aventinus",367
1729,Pilsner,750,0.5,1290,"Bell’s Expedition",464
1730,Pilsner,5000,3.14,580,"Racer 5 India Pale Ale, Bear Republic Bre",43
1731,"Light Lager",500,10.36,1090,"Trappistes Rochefort 10",449
1732,"Dark Lager",5000,12.37,1850,"Samuel Smith’s Imperial IPA",95
1733,"Strong Ale",750,8.05,1890,"Trois Pistoles",113
1734,"Sour Ale",330,1.11,2830,"Yeti Imperial Stout",216
1735,Pilsner,5000,0.99,1040,"Delirium Noctorum",127
1736,"English Brown Ale",330,7.95,8040,"Péché Mortel",389
1737,"Amber Hybrid Beer",500,7.18,1230,"Sapporo Premium",228
1738,"English Brown Ale",330,8.95,1080,"Chimay Grande Réserve",270
1739,"Vegetable Beer",1000,7.99,8080,"Bourbon County Stout",238
1740,"Amber Hybrid Beer",330,10.02,2020,"Stone Imperial Russian Stout",268
1741,Porter,330,12.74,1880,"Pliny The Elder",188
1742,Pilsner,5000,10.62,8020,"Founders Breakfast Stout",313
1743,"Fruit Beer",330,8.98,2880,"La Fin Du Monde",126
1744,"Merican Ale",1000,5.17,1540,"Arrogant Bastard Ale",333
1745,"Dark Lager",5000,1.17,2880,Hennepin,418
1746,"European Amber Lager",750,1.02,8020,"St. Bernardus Abt 12",322
1747,"Amber Hybrid Beer",500,10.88,8090,"Schneider Aventinus",407
1748,"Belgian And French Ale",330,11.21,1550,"Chimay Grande Réserve",117
1749,Porter,750,7.11,8030,Maudite,421
1750,"Merican Ale",5000,12.37,1890,"Samuel Smith’s Imperial IPA",356
1751,"Dark Lager",1000,0.07,1830,"Trappistes Rochefort 10",159
1752,"Fruit Beer",500,10.63,580,"Péché Mortel",234
1753,"German Wheat And Rye Beer",750,7.87,8040,"Arrogant Bastard Ale",239
1754,"English Brown Ale",750,0.91,1250,"St. Bernardus Abt 12",176
1755,"Vegetable Beer",5000,5.84,2080,"Old Rasputin Russian Imperial Stout",167
1756,"European Amber Lager",1000,1.42,2850,"Ten FIDY",177
1757,"English Pale Ale",1000,7.16,1250,"Weihenstephaner Hefeweissbier",258
1758,"Belgian And French Ale",330,11.87,2840,"Bourbon County Stout",209
1759,Pilsner,1000,5.8,1590,"Founders Kentucky Breakfast",494
1760,"Sour Ale",750,11.01,1890,"Trois Pistoles",328
1761,Bock,1000,0.96,8080,"Sierra Nevada Bigfoot Barleywine Style Ale",97
1762,"Amber Hybrid Beer",500,7.02,1040,"Shakespeare Oatmeal",471
1763,"Vegetable Beer",500,9.29,1840,"Schneider Aventinus",33
1764,"Belgian Strong Ale",5000,4.42,1090,"Samuel Smith’s Oatmeal Stout",160
1765,"English Pale Ale",330,6.52,1040,"Double Bastard Ale",364
1766,"Vegetable Beer",330,3.5,8080,"Trappistes Rochefort 10",80
1767,Pilsner,330,2.13,2890,"Pliny The Elder",328
1768,"Merican Ale",500,4.91,1040,"Shakespeare Oatmeal",237
1769,"Light Lager",330,5.94,1580,"Trois Pistoles",44
1770,"European Amber Lager",500,10.81,1080,"Westmalle Trappist Tripel",394
1771,"Merican Ale",5000,4.59,1850,"Trappistes Rochefort 10",157
1772,"Vegetable Beer",750,10.92,1220,"Trappistes Rochefort 10",5
1773,"Amber Hybrid Beer",500,10.1,1050,"Arrogant Bastard Ale",176
1774,"Scottish And Irish Ale",750,12.24,1850,"Shakespeare Oatmeal",292
1775,"Light Hybrid Beer",750,8.98,2080,"Brooklyn Black",447
1776,"Light Lager",5000,11.73,1090,"HopSlam Ale",249
1777,"India Pale Ale",1000,2.97,8020,"Dreadnaught IPA",277
1778,"Sour Ale",1000,12.2,2820,"Weihenstephaner Hefeweissbier",45
1779,"Dark Lager",330,12.91,1820,"Sapporo Premium",432
1780,"Fruit Beer",330,8.13,2030,"Stone IPA",2
1781,"English Brown Ale",1000,0.3,2890,"Trappistes Rochefort 10",413
1782,"India Pale Ale",330,1.36,2830,"Edmund Fitzgerald Porter",480
1783,Bock,500,11.19,2030,Maharaj,225
1784,Smoke-flavored,1000,12.29,1090,"Sierra Nevada Bigfoot Barleywine Style Ale",50
1785,Porter,5000,5.73,2040,"Storm King Stout",218
1786,"Belgian And French Ale",1000,10.07,1520,"Edmund Fitzgerald Porter",358
1787,"Light Lager",330,11.19,1090,"Sapporo Premium",197
1788,"Dark Lager",1000,10.53,1580,"Founders Kentucky Breakfast",219
1789,Bock,1000,11.83,1540,"Arrogant Bastard Ale",379
1790,"English Pale Ale",500,12.77,2090,"Storm King Stout",425
1791,"Merican Ale",750,4.56,580,"Kirin Inchiban",188
1792,"Amber Hybrid Beer",330,10.54,8080,"St. Bernardus Abt 12",57
1793,"Sour Ale",5000,6.84,8040,"Trappistes Rochefort 10",147
1794,"Fruit Beer",5000,0.05,2880,"Ruination IPA",9
1795,Bock,750,6.69,540,"Sublimely Self-Righteous Ale",268
1796,"Fruit Beer",750,0.09,1520,"Double Bastard Ale",334
1797,Bock,5000,8.91,2890,"Racer 5 India Pale Ale, Bear Republic Bre",172
1798,"Light Hybrid Beer",5000,2.12,2080,"Chimay Grande Réserve",366
1799,"Wood-aged Beer",5000,2.46,2820,"Edmund Fitzgerald Porter",47
1800,"Wood-aged Beer",1000,7.87,2030,"Sierra Nevada Bigfoot Barleywine Style Ale",55
1801,"Light Hybrid Beer",500,10.83,8030,"Trappistes Rochefort 10",357
1802,Stout,330,6.22,1090,"Sierra Nevada Bigfoot Barleywine Style Ale",384
1803,"English Pale Ale",500,6.06,530,"Chocolate St",345
1804,"Fruit Beer",1000,12.79,1580,"Weihenstephaner Hefeweissbier",264
1805,"Scottish And Irish Ale",500,5.01,8080,"Alpha King Pale Ale",122
1806,Porter,330,0.62,1040,"Kirin Inchiban",203
1807,"Amber Hybrid Beer",5000,0.14,1850,"Sublimely Self-Righteous Ale",394
1808,Pilsner,5000,7.82,580,"Samuel Smith’s Oatmeal Stout",101
1809,Smoke-flavored,500,0.56,540,"Orval Trappist Ale",204
1810,"Light Hybrid Beer",330,1.71,8050,"Alpha King Pale Ale",437
1811,"Vegetable Beer",750,2.83,1880,"Trois Pistoles",346
1812,"Strong Ale",5000,7.73,550,"Sublimely Self-Righteous Ale",90
1813,"Merican Ale",1000,2.63,2090,"Stone IPA",339
1814,"Vegetable Beer",330,7.8,2020,"Péché Mortel",263
1815,"English Brown Ale",500,6.69,1820,"Celebrator Doppelbock",4
1816,"Belgian And French Ale",330,0.98,8080,"Nugget Nectar",461
1817,Pilsner,5000,6.73,1040,"Founders Kentucky Breakfast",3
1818,"Strong Ale",330,9.95,1520,"Alpha King Pale Ale",284
1819,"English Pale Ale",500,5.88,530,"Oak Aged Yeti Imperial Stout",166
1820,"German Wheat And Rye Beer",5000,3.95,1250,Maharaj,93
1821,Bock,500,0.32,1830,"Storm King Stout",130
1822,"Dark Lager",5000,5.0,2820,"Double Bastard Ale",366
1823,"Light Lager",330,0.1,1240,"Oak Aged Yeti Imperial Stout",289
1824,"Wood-aged Beer",330,4.92,2850,"Bell’s Expedition",179
1825,"Fruit Beer",5000,12.21,1050,"St. Bernardus Abt 12",343
1826,Stout,5000,3.96,8090,Maharaj,93
1827,Bock,5000,1.65,540,"Péché Mortel",320
1828,"English Pale Ale",500,11.81,550,"Trois Pistoles",243
1829,Smoke-flavored,1000,11.5,1890,"Stone Imperial Russian Stout",484
1830,"Belgian Strong Ale",1000,5.77,1530,"Sierra Nevada Bigfoot Barleywine Style Ale",126
1831,Porter,750,9.02,1840,"Schneider Aventinus",496
1832,"Wood-aged Beer",5000,6.5,1080,"Oaked Arrogant Bastard Ale",111
1833,"Light Hybrid Beer",500,8.53,1250,"Edmund Fitzgerald Porter",120
1834,"English Pale Ale",1000,5.65,8020,"Bourbon County Stout",50
1835,"Vegetable Beer",5000,9.55,2090,"Trappistes Rochefort 8",356
1836,Porter,330,1.29,580,"Pliny The Elder",245
1837,Bock,1000,11.63,8040,"Orval Trappist Ale",496
1838,"Light Hybrid Beer",330,11.72,520,"Péché Mortel",116
1839,"Vegetable Beer",750,2.5,1830,"Samuel Smith’s Oatmeal Stout",347
1840,"Light Lager",500,12.59,2030,"Alpha King Pale Ale",132
1841,"European Amber Lager",5000,6.59,2820,"Chimay Grande Réserve",350
1842,"Scottish And Irish Ale",5000,1.07,1550,"Péché Mortel",476
1843,"Scottish And Irish Ale",500,6.96,8090,"Hercules Double IPA",121
1844,"India Pale Ale",750,11.33,1550,"Chimay Grande Réserve",366
1845,"Sour Ale",330,7.22,1280,"Nugget Nectar",176
1846,"Belgian And French Ale",1000,6.11,1090,"Racer 5 India Pale Ale, Bear Republic Bre",259
1847,"Light Lager",330,4.4,1220,"Oak Aged Yeti Imperial Stout",435
1848,Stout,1000,3.88,1830,"Hercules Double IPA",181
1849,Smoke-flavored,500,6.85,550,Hennepin,322
1850,"Amber Hybrid Beer",5000,3.78,1080,"Samuel Smith’s Imperial IPA",326
1851,"Amber Hybrid Beer",5000,4.31,8090,"Delirium Noctorum",34
1852,"Light Hybrid Beer",500,8.06,1030,"Stone IPA",104
1853,Bock,5000,8.39,1830,"Samuel Smith’s Imperial IPA",193
1854,"German Wheat And Rye Beer",500,9.26,550,"Brooklyn Black",172
1855,"Dark Lager",500,7.1,1030,"Samuel Smith’s Oatmeal Stout",477
1856,Bock,500,5.75,1590,"Racer 5 India Pale Ale, Bear Republic Bre",129
1857,"English Brown Ale",500,0.03,1840,"Edmund Fitzgerald Porter",68
1858,"Vegetable Beer",1000,2.01,2850,"Old Rasputin Russian Imperial Stout",107
1859,"Belgian And French Ale",5000,4.86,1840,"Storm King Stout",93
1860,Bock,5000,8.79,1830,"Orval Trappist Ale",124
1861,"Dark Lager",5000,9.58,1220,"Weihenstephaner Hefeweissbier",70
1862,"Vegetable Beer",750,10.3,2830,"Alpha King Pale Ale",44
1863,"Wood-aged Beer",330,2.37,1290,"Samuel Smith’s Oatmeal Stout",349
1864,"European Amber Lager",330,6.66,580,"Bourbon County Stout",448
1865,Pilsner,500,8.6,1840,"Sublimely Self-Righteous Ale",50
1866,Porter,5000,6.68,1090,"Hop Rod Rye",160
1867,Smoke-flavored,750,9.71,1090,"Bourbon County Stout",252
1868,"German Wheat And Rye Beer",500,9.71,1030,"Racer 5 India Pale Ale, Bear Republic Bre",205
1869,"Belgian Strong Ale",750,11.34,1550,"Kirin Inchiban",233
1870,"Scottish And Irish Ale",1000,4.76,2090,"Delirium Noctorum",389
1871,"Strong Ale",330,2.71,2830,"Hop Rod Rye",202
1872,"Dark Lager",330,7.97,1220,"Nugget Nectar",381
1873,"Strong Ale",1000,7.2,2090,"Oaked Arrogant Bastard Ale",313
1874,Smoke-flavored,330,4.73,1840,"Kirin Inchiban",480
1875,"Sour Ale",5000,7.85,1030,"Nugget Nectar",370
1876,Smoke-flavored,5000,5.2,530,"Edmund Fitzgerald Porter",289
1877,"Merican Ale",5000,12.88,2030,"HopSlam Ale",183
1878,"Merican Ale",5000,9.56,1230,"Ruination IPA",194
1879,Bock,750,4.88,1090,"Kirin Inchiban",174
1880,"Merican Ale",750,11.21,2040,"Oak Aged Yeti Imperial Stout",201
1881,"English Pale Ale",330,1.91,1290,"Celebrator Doppelbock",46
1882,"Scottish And Irish Ale",750,9.03,2040,"Weihenstephaner Hefeweissbier",402
1883,"English Brown Ale",1000,2.26,2840,"Hercules Double IPA",279
1884,"India Pale Ale",1000,4.37,1220,"Ten FIDY",369
1885,"Strong Ale",750,4.71,1550,"Sierra Nevada Bigfoot Barleywine Style Ale",158
1886,"Dark Lager",1000,4.48,2850,"Samuel Smith’s Imperial IPA",284
1887,"Belgian Strong Ale",330,9.19,2850,"Yeti Imperial Stout",73
1888,"English Pale Ale",5000,10.24,550,"Stone IPA",411
1889,Stout,330,5.0,580,"Stone Imperial Russian Stout",78
1890,"Wood-aged Beer",750,2.13,1230,"Samuel Smith’s Oatmeal Stout",111
1891,"Belgian And French Ale",1000,11.06,520,"Trappistes Rochefort 10",499
1892,"Amber Hybrid Beer",1000,7.16,8020,"Two Hearted Ale",298
1893,"Light Hybrid Beer",5000,12.13,8050,"Brooklyn Black",106
1894,"Light Hybrid Beer",500,8.15,8020,"Delirium Noctorum",217
1895,"Merican Ale",1000,4.19,1550,"Double Bastard Ale",228
1896,"Vegetable Beer",330,5.02,8080,"Delirium Tremens",32
1897,"Belgian Strong Ale",750,7.71,530,"Kirin Inchiban",258
1898,"Amber Hybrid Beer",500,9.62,1220,"Storm King Stout",485
1899,"Light Lager",1000,0.98,2830,"La Fin Du Monde",53
1900,Smoke-flavored,5000,5.39,1530,"Chocolate St",57
1901,"Strong Ale",5000,5.81,1050,"Samuel Smith’s Imperial IPA",171
1902,"Scottish And Irish Ale",1000,5.18,2820,Duvel,397
1903,"Fruit Beer",1000,7.96,2840,"Storm King Stout",82
1904,"Vegetable Beer",500,11.3,2020,"Chimay Grande Réserve",374
1905,Porter,500,3.91,2030,"Dreadnaught IPA",80
1906,"Merican Ale",1000,7.79,1240,"Storm King Stout",243
1907,"Fruit Beer",500,5.29,1280,"Samuel Smith’s Imperial IPA",80
1908,"European Amber Lager",1000,0.64,2080,"Schneider Aventinus",341
1909,"Scottish And Irish Ale",330,9.28,1590,"Sierra Nevada Celebration Ale",145
1910,"Light Hybrid Beer",330,1.41,1080,"Samuel Smith’s Oatmeal Stout",60
1911,"Fruit Beer",500,0.47,1820,"Orval Trappist Ale",264
1912,"Merican Ale",330,8.94,8040,"Bell’s Expedition",362
1913,"Merican Ale",500,7.6,1590,"Delirium Tremens",308
1914,"India Pale Ale",330,2.73,2830,"Ten FIDY",154
1915,"English Brown Ale",750,12.12,1890,"Samuel Smith’s Imperial IPA",441
1916,Bock,750,9.7,2080,"Samuel Smith’s Imperial IPA",217
1917,"English Pale Ale",330,0.53,1250,"Arrogant Bastard Ale",436
1918,Porter,1000,8.46,1280,"Yeti Imperial Stout",303
1919,"Vegetable Beer",1000,6.61,1250,Maharaj,121
1920,"English Brown Ale",750,6.19,1530,"Stone IPA",441
1921,"Wood-aged Beer",330,7.48,540,"Péché Mortel",8
1922,"Belgian And French Ale",500,0.25,1820,"Sapporo Premium",354
1923,"Belgian And French Ale",330,10.42,580,"Trois Pistoles",46
1924,Porter,330,7.14,2050,"Storm King Stout",170
1925,"English Brown Ale",330,10.37,1050,"St. Bernardus Abt 12",199
1926,"Vegetable Beer",500,0.61,1280,"Sierra Nevada Bigfoot Barleywine Style Ale",85
1927,"Wood-aged Beer",5000,1.54,1290,"Trois Pistoles",215
1928,"European Amber Lager",330,7.47,1090,"Arrogant Bastard Ale",25
1929,"Scottish And Irish Ale",1000,7.64,540,"Storm King Stout",107
1930,Porter,5000,0.59,1050,"Trappistes Rochefort 10",500
1931,"Vegetable Beer",5000,7.37,2080,"HopSlam Ale",357
1932,"Scottish And Irish Ale",500,11.55,2090,"Sierra Nevada Bigfoot Barleywine Style Ale",383
1933,"German Wheat And Rye Beer",750,10.24,1040,Maudite,297
1934,"India Pale Ale",1000,5.84,2030,"Chocolate St",246
1935,"Belgian Strong Ale",500,0.94,2850,"Nugget Nectar",261
1936,"Fruit Beer",1000,7.61,8040,"Oaked Arrogant Bastard Ale",213
1937,"Merican Ale",5000,2.05,530,Maharaj,27
1938,"Merican Ale",330,8.2,2890,"HopSlam Ale",328
1939,"Vegetable Beer",330,6.35,1220,"Edmund Fitzgerald Porter",291
1940,"Strong Ale",750,5.09,1540,"Oaked Arrogant Bastard Ale",26
1941,"Strong Ale",1000,0.72,2850,"90 Minute IPA",382
1942,"Light Hybrid Beer",330,12.62,1230,Maharaj,377
1943,"Dark Lager",750,6.25,1230,"Delirium Tremens",260
1944,Porter,500,9.64,2030,"Stone IPA",353
1945,"Belgian Strong Ale",330,5.48,8090,"Celebrator Doppelbock",386
1946,"Wood-aged Beer",5000,4.19,1520,"Old Rasputin Russian Imperial Stout",48
1947,"Merican Ale",750,5.52,2880,"Pliny The Elder",349
1948,"Light Lager",1000,3.56,520,"Racer 5 India Pale Ale, Bear Republic Bre",48
1949,Porter,1000,4.15,590,"Westmalle Trappist Tripel",163
1950,"Light Hybrid Beer",330,11.34,1020,"Sapporo Premium",142
1951,Porter,1000,12.45,1580,"La Fin Du Monde",84
1952,"Scottish And Irish Ale",500,10.78,530,"Nugget Nectar",228
1953,"Vegetable Beer",500,5.24,8020,"Celebrator Doppelbock",292
1954,"India Pale Ale",500,9.86,580,"Trappistes Rochefort 8",401
1955,"Amber Hybrid Beer",1000,2.19,1040,"Edmund Fitzgerald Porter",172
1956,"Amber Hybrid Beer",330,6.34,8020,"Arrogant Bastard Ale",408
1957,Porter,1000,6.61,1820,"Chimay Grande Réserve",19
1958,"English Pale Ale",5000,8.3,520,"Two Hearted Ale",499
1959,"Vegetable Beer",1000,5.11,1240,"Kirin Inchiban",216
1960,"Wood-aged Beer",750,10.99,8090,"Westmalle Trappist Tripel",239
1961,Porter,1000,9.48,8050,"Celebrator Doppelbock",353
1962,"Light Lager",330,5.65,1040,"Pliny The Elder",91
1963,"Sour Ale",750,0.21,2040,"Oak Aged Yeti Imperial Stout",92
1964,Smoke-flavored,5000,0.91,580,"Sierra Nevada Bigfoot Barleywine Style Ale",97
1965,"Fruit Beer",750,0.95,1580,"Chimay Grande Réserve",487
1966,"German Wheat And Rye Beer",1000,7.53,2090,"Ruination IPA",453
1967,"Light Lager",1000,3.79,2880,"Stone Imperial Russian Stout",368
1968,"India Pale Ale",330,5.1,1840,Duvel,82
1969,"European Amber Lager",1000,2.83,2020,"Two Hearted Ale",450
1970,"English Pale Ale",5000,4.91,1030,"Schneider Aventinus",310
1971,Porter,500,0.22,1030,"Ten FIDY",407
1972,"Light Hybrid Beer",5000,11.71,2020,"St. Bernardus Abt 12",123
1973,"Belgian And French Ale",750,3.98,1830,"Trois Pistoles",159
1974,"India Pale Ale",500,12.18,2050,"Brooklyn Black",139
1975,"Strong Ale",330,6.86,2850,"Stone IPA",55
